Especie,Latitud,Longitud,Fecha,Tamaño,Peso,Profundidad,Temperatura del agua,Salinidad,Oxígeno disuelto,Clorofila,Tipo de fondo marino,Presencia de depredadores,Dieta principal,Tipo de hábitat,Migratorio,Velocidad de nado,Color predominante,Tipo de agua,Método de avistamiento,Sexo,Edad estimada,Estado de conservación,Número de aletas,Presencia de parásitos,Dieta reciente
Bacalao,21.484807452674033,-121.8864498145758,2023-02-14,145.82863569010027,27.453024751296905,36.87995477381349,8.981745510598975,32.26785956194444,4.213398322112577,2.750006373801416,roca,sí,plancton,arrecife,no,21.1656117054843,rojo,dulce,visual,indeterminado,1,no amenazado,6,no,moluscos
Salmón,-37.05138044329378,-155.38230867173985,2022-12-06,105.52194099550894,27.968240915100893,487.60905990433366,10.621162363697806,36.60001127389194,9.77657895079727,0.23893043892766072,roca,sí,peces pequeños,pelágico,sí,1.3300620978991662,azul,salobre,sonar,femenino,41,en peligro,7,no,plancton
Pez Payaso,-28.02468811392137,166.68647885073824,2023-04-24,95.49161656788453,39.73358271181088,152.45233811412953,10.404646603820886,38.08559814556201,5.610594842320946,2.2551678080849182,roca,no,moluscos,arrecife,no,19.308612752659574,rojo,dulce,red,indeterminado,29,no amenazado,4,no,crustáceos
Pez Payaso,24.73430084435303,94.932534957818,2022-12-14,140.87821356125505,2.689179546872109,430.2952436913213,11.867455726718388,30.21806920327607,3.4875254864397647,0.4689462946340278,coral,no,moluscos,arrecife,no,17.604095097826242,verde,salobre,visual,masculino,11,en peligro,4,sí,moluscos
Pez Payaso,-22.53836021653859,150.8227416254823,2023-06-18,71.43191833728761,49.410670918457974,277.6015776982744,5.467019508133299,36.32416702215329,3.2720281127969075,2.6183893422826237,lodo,no,moluscos,arrecife,sí,18.226440804372476,verde,dulce,red,femenino,6,en peligro,5,no,crustáceos
Tiburón Blanco,48.15420751573521,71.57989913753212,2023-02-24,183.61604570453065,49.53296764314296,456.3826741828516,15.596186363026042,39.00926691499497,4.221466507228818,1.9837425379434974,arena,no,crustáceos,pelágico,no,3.8825471347871527,azul,salobre,red,femenino,17,en peligro,7,no,plancton
Salmón,4.057006662090878,-56.71853849183151,2023-03-08,94.36584817830511,5.401332694238885,213.88284687628448,29.40732873652138,30.88408850360411,8.181388646657293,2.7162904301933293,lodo,no,moluscos,pelágico,sí,0.7074284610210354,verde,dulce,visual,masculino,48,vulnerable,3,no,crustáceos
Tiburón Blanco,-30.799202958991177,-135.71402904598312,2022-11-12,133.6192059651559,17.528865525531646,425.0521783548737,16.20211850849225,38.992582173503294,4.463755290370091,0.47601717192310866,arena,no,peces pequeños,costero,sí,8.203265980126638,rojo,salada,sonar,masculino,40,crítico,5,sí,peces pequeños
Tiburón Blanco,35.880845451273316,154.55046933900024,2023-07-10,196.81998798263515,29.720378446806006,119.95415288891783,25.33350179632379,31.177587357969436,2.6587850669707036,1.503823711419835,roca,sí,crustáceos,profundo,sí,8.059390019736647,amarillo,salada,visual,femenino,48,crítico,3,no,algas
Pez Payaso,-18.052445410276484,-3.7371441128611878,2022-08-27,161.3864413917251,18.979628567177528,233.90401805282158,19.285737877969332,39.96832686742386,5.576194028954591,1.5288782824767309,roca,no,moluscos,pelágico,sí,14.999799256353574,verde,salobre,red,masculino,32,en peligro,7,sí,plancton
Pez Espada,-21.119264493562216,-37.25676134005579,2022-09-01,115.69216857886842,24.637422046376457,423.3049248310876,5.372073410923704,35.117527451527344,3.7144472799520214,2.2496220579886113,lodo,no,moluscos,profundo,no,8.555921055402045,verde,dulce,visual,indeterminado,11,crítico,2,sí,crustáceos
Pez Espada,-17.255876654850155,28.00514204608436,2023-04-05,174.68976588489832,16.633453657754444,60.062475169966795,19.637697824310703,37.29979118135671,9.367391560803416,2.912797173176713,lodo,sí,peces pequeños,profundo,sí,4.789666655139517,gris,salada,visual,masculino,41,crítico,6,no,moluscos
Pez Espada,26.81972482230377,-141.63864428481514,2023-06-02,120.8787893244403,35.75059951930641,364.5885119255517,28.66283882408286,30.627800628673942,4.983820596874103,0.13786991072634286,lodo,sí,moluscos,arrecife,no,23.885539606124496,azul,dulce,red,femenino,26,crítico,6,sí,moluscos
Pez Payaso,-32.67870502840519,-68.68662502518578,2023-07-10,99.49761823302904,18.518853603775867,218.9990424265484,18.837763948756162,31.024762947370213,4.521381103511632,1.9859846755366,roca,no,moluscos,costero,sí,16.568144763099085,verde,salobre,visual,femenino,39,crítico,5,no,moluscos
Bacalao,-11.821421973906197,49.63539855534012,2023-07-05,177.22153009963915,21.779377711501375,257.0942643293393,18.1983229285795,39.63301476991634,5.586668166156781,0.21839114704954649,coral,no,peces pequeños,costero,no,8.482392353370056,rojo,salobre,sonar,indeterminado,6,en peligro,6,no,moluscos
Salmón,-46.916722721558955,-143.9557393114241,2023-05-05,24.887964240369733,29.007432930118117,289.9369290736394,21.755636848668544,39.88537134037195,2.229723335285618,1.3243288425311668,coral,no,plancton,pelágico,no,14.756555811921745,verde,salobre,visual,femenino,49,no amenazado,4,no,peces pequeños
Pez Payaso,32.66266173496078,-131.3126067726418,2022-12-17,93.34390461737759,48.47546250527312,138.55438436775336,26.772193106654957,32.77137484450774,6.2477290318014616,2.5630187831329407,arena,sí,plancton,costero,sí,14.019300205900404,rojo,salada,visual,femenino,1,en peligro,7,sí,plancton
Pez Payaso,-15.92812336929947,3.8116310727799885,2023-08-03,81.7386439824643,32.26932118548331,49.089577796025175,19.11890853909673,33.41920043049606,9.89423971303138,1.731124840958792,arena,sí,crustáceos,arrecife,sí,20.173495790795904,azul,salada,red,masculino,12,en peligro,4,no,crustáceos
Tiburón Blanco,-25.182708019162558,44.44456485639279,2023-04-04,148.53553514517475,5.297596894336965,10.31101690931527,15.160906873601688,30.09976342947863,4.745153087314455,2.564316639691909,lodo,sí,moluscos,costero,sí,18.81766922764232,verde,salada,red,indeterminado,49,no amenazado,5,no,peces pequeños
Pez Espada,7.989324237549923,-112.67938591423534,2022-09-21,22.265518727686455,16.28558072736251,216.03012976476413,5.927003215520564,39.56015424434139,9.481161550626561,1.9620629501793199,roca,no,moluscos,profundo,sí,5.686955689398573,azul,salobre,visual,femenino,38,no amenazado,5,no,algas
Pez Payaso,20.499188375137535,-168.08953159602294,2022-12-14,138.95344618480533,21.27586994109917,135.1664953349024,7.776636112740569,39.17644705634711,2.974621163154409,2.7261161851714153,coral,no,peces pequeños,profundo,no,12.580387000971497,amarillo,salobre,red,masculino,15,crítico,4,sí,plancton
Bacalao,31.289603718294316,165.01208139603222,2022-09-23,82.34502246642408,37.13860409933004,316.8321093650811,21.218034191313016,31.159541600022827,6.7198199224903306,2.397144349172673,roca,sí,crustáceos,pelágico,no,9.296553630867074,amarillo,dulce,red,indeterminado,10,vulnerable,7,sí,moluscos
Salmón,-15.221505450093211,-170.10264316227955,2022-12-12,37.62080822772283,22.62033981280293,358.25300108437546,20.473464079131407,33.65060782884456,3.3556046121742353,2.200381475312428,coral,sí,plancton,costero,sí,5.379817660340142,rojo,dulce,visual,femenino,16,en peligro,2,sí,peces pequeños
Bacalao,31.23008501490696,-179.26126505256917,2023-05-30,196.45954071240246,33.12565888554838,252.36862818155245,10.97568621574933,39.66654501242106,9.033523072081636,2.2568265652963677,lodo,sí,plancton,profundo,sí,20.703231925692297,verde,salobre,sonar,masculino,23,crítico,2,no,algas
Pez Payaso,-3.51189996285418,-63.5973952218481,2023-06-24,58.201172813138804,42.0549904385725,309.86169728514545,22.97307501376275,31.257886904810967,7.7991333046129,1.7417301223954187,roca,no,moluscos,profundo,no,1.5607683276727613,gris,dulce,red,masculino,43,no amenazado,7,sí,algas
Pez Payaso,-39.88577324547751,-99.91685924079545,2023-04-21,82.84338721057405,5.664710393987119,280.8123168971324,11.991643069683757,38.73732312223345,9.00049078076028,2.5630354620935827,arena,sí,peces pequeños,arrecife,sí,6.147173220337986,gris,dulce,red,indeterminado,17,vulnerable,7,sí,crustáceos
Tiburón Blanco,34.63074827157793,26.491090355355936,2023-02-05,57.26838607028829,38.40410920721374,3.284447506029599,12.624355512732233,32.01696145113406,7.539239835589635,1.4506752959466818,arena,sí,moluscos,arrecife,no,21.181725529820095,azul,dulce,visual,femenino,5,en peligro,4,sí,crustáceos
Bacalao,4.763478210461436,141.91519566278885,2022-09-14,139.15841551256398,37.40619999283254,421.0092599852663,6.534937062027653,30.68328596370474,7.379655016427611,0.29106746852639687,arena,no,moluscos,costero,sí,17.82733161884672,verde,dulce,red,masculino,3,vulnerable,5,no,peces pequeños
Tiburón Blanco,10.246957194738549,-6.8012379218467345,2023-01-02,160.85293653226807,41.07576278016773,30.721700957520806,18.757033779112312,31.421784181935607,6.228626297338978,2.2734927903311393,lodo,sí,moluscos,costero,no,11.146583579999344,rojo,dulce,red,femenino,42,vulnerable,6,no,algas
Bacalao,43.74912696947354,98.38843517410942,2023-05-08,174.9153502354846,47.82529024864317,205.75987111074025,12.192383377593814,37.09868388859634,6.364690311039409,2.2408523115564147,coral,no,plancton,arrecife,sí,6.300605594301692,amarillo,salobre,red,masculino,27,no amenazado,3,sí,peces pequeños
Pez Espada,5.915148493925528,147.32173385242197,2022-09-09,75.97967922994945,15.825099782901082,56.39823288296512,25.473470236082896,31.373021901340806,8.263825842189853,0.49224620107972106,coral,sí,crustáceos,arrecife,sí,8.779587178735975,gris,salobre,sonar,masculino,10,no amenazado,3,sí,peces pequeños
Pez Espada,-49.4416469322011,-111.8161247017653,2022-11-29,114.41961047567293,21.736514389315122,331.4946588430549,25.036674479435042,30.037398705071972,6.582087283813427,0.8247649353644064,lodo,sí,peces pequeños,pelágico,sí,18.165063566705722,verde,dulce,red,masculino,9,vulnerable,2,sí,algas
Bacalao,37.061584100310256,-4.208080996077882,2023-06-16,139.38637247411438,13.502758954266598,163.46829437335236,8.211063667751157,37.75693473322766,5.462740159331534,0.8107405046692872,coral,no,crustáceos,pelágico,no,17.98523004186602,azul,salada,visual,indeterminado,3,vulnerable,2,sí,algas
Tiburón Blanco,-21.524891967654003,51.145199855542614,2022-09-25,133.31377552167038,16.69172853774135,36.50493478057243,8.999829420740198,36.55501069964266,7.660693338018487,1.8178136596052865,lodo,sí,plancton,arrecife,no,8.435339470155249,azul,dulce,visual,indeterminado,35,no amenazado,3,no,peces pequeños
Pez Espada,0.1766920784003787,-60.52203434867596,2022-11-30,148.88489485084497,16.826384970911427,23.631056198405982,13.02476056999803,38.7815333265046,9.711810301543046,1.7185896127648745,arena,sí,plancton,pelágico,sí,20.21736041100169,azul,salobre,sonar,indeterminado,37,en peligro,2,sí,moluscos
Pez Payaso,-29.511339743857977,86.31075995583308,2023-04-17,158.55091465605585,43.55386343237576,119.33373371108227,19.52136104742137,35.776832151838725,9.276817762555986,0.4457414143115995,arena,sí,plancton,profundo,no,18.750660377893254,amarillo,dulce,visual,indeterminado,3,crítico,5,sí,crustáceos
Salmón,-20.301643154502656,73.91339107985698,2023-07-06,37.54520409283471,3.613466725234245,333.9651133980514,13.56285704828913,30.45572564720626,4.603148500924362,1.372950386127503,arena,sí,moluscos,costero,sí,10.485173842793145,amarillo,salobre,red,femenino,5,no amenazado,4,sí,peces pequeños
Tiburón Blanco,18.664884806703384,-28.406057705488962,2023-04-17,50.29598444449969,10.533580990803856,359.39252758946924,13.75639872002203,30.21584772655297,5.09520675570762,0.171722054729824,roca,sí,plancton,arrecife,sí,18.91551935134094,gris,salada,sonar,indeterminado,2,no amenazado,5,sí,moluscos
Bacalao,-7.042664896208606,-148.33664876719388,2023-07-22,152.17778891253602,30.72263160811542,65.08677763193488,8.501517012830915,37.853063755193816,9.659878921170844,0.5554654500939011,lodo,no,peces pequeños,costero,no,2.6920433723737878,verde,salobre,sonar,indeterminado,37,crítico,6,sí,plancton
Salmón,12.713063058138708,-175.83523794627135,2023-05-15,105.80159610377653,38.3771417124937,70.41699463678201,13.38996122958982,38.89924884827083,3.862816447391304,0.3002962902301699,coral,no,peces pequeños,pelágico,sí,10.247799620794348,rojo,salada,sonar,masculino,40,crítico,3,no,algas
Salmón,32.357569131295094,-47.03415762209383,2023-03-13,96.86608239306295,35.020164172187634,297.0202435362794,16.760164080975706,38.00288826903773,3.0222540320534064,1.5321134302948456,roca,sí,peces pequeños,pelágico,sí,18.292481453488655,amarillo,dulce,red,indeterminado,31,crítico,7,no,algas
Pez Payaso,-15.917797781365486,-150.45521575766463,2023-04-01,101.97922251396696,2.8054959462527704,478.6759066716912,29.617982308869962,33.740368760665284,5.811563129739315,0.28095680279158736,arena,sí,peces pequeños,pelágico,sí,8.446216837573436,verde,dulce,red,indeterminado,1,vulnerable,7,sí,crustáceos
Tiburón Blanco,6.834003832604097,101.38479955497394,2023-07-03,86.96468241764485,22.962821873972146,276.90262032820226,25.94912126751021,36.62069771149464,5.567581580943778,2.8586831851884518,roca,no,moluscos,pelágico,no,2.8398697297049877,verde,dulce,visual,femenino,3,en peligro,3,no,plancton
Salmón,27.75878933731363,-59.64271802316692,2023-02-06,126.39215226457868,9.631442613800631,356.1593215130615,24.82453940057368,30.777964893704553,6.382648190730631,1.9161311354429658,coral,no,crustáceos,pelágico,sí,4.502540707817733,gris,dulce,sonar,masculino,38,en peligro,5,sí,moluscos
Tiburón Blanco,21.51231927693746,59.79537928501085,2022-10-21,78.19859767796767,49.41303922745045,288.13256509058107,18.995516104753648,37.18236625552265,2.255693973628058,2.338138255317156,lodo,sí,peces pequeños,profundo,sí,15.128798307253444,amarillo,salobre,red,femenino,42,en peligro,3,no,plancton
Pez Payaso,3.9843435981850917,-55.303564571835,2023-03-22,134.62677210636178,49.94515217831831,53.31305477694915,14.002246615556572,32.495902252231346,3.65081843537493,1.2944205485772724,arena,sí,moluscos,arrecife,no,24.832519145207954,verde,dulce,red,femenino,34,vulnerable,2,no,algas
Bacalao,-11.661648927264487,106.53783005808651,2023-08-05,56.47468079338525,3.0194778744211828,473.2855413338978,26.423660067796497,39.343070689899385,8.421145759058764,2.8529973856137483,arena,no,crustáceos,costero,no,23.34140244949468,verde,dulce,sonar,indeterminado,48,crítico,4,no,moluscos
Salmón,-9.24980187669825,139.82849878312123,2022-12-23,156.38400445083616,33.552344357592254,36.920482863600725,13.685739183655983,33.37708327505337,4.883094817702093,2.34730962927689,lodo,sí,moluscos,profundo,no,9.840910766923331,rojo,salada,sonar,indeterminado,9,crítico,6,sí,plancton
Salmón,-6.686478800373443,121.50509373458641,2022-09-11,160.68799542336512,40.74671455348953,380.1752012849603,19.819900197025063,33.39291046480063,9.332435906666396,1.007609560004587,lodo,sí,peces pequeños,pelágico,sí,5.150337541401131,rojo,salobre,red,indeterminado,34,crítico,7,no,moluscos
Salmón,-15.115447105384817,-5.58951696725282,2023-05-17,124.13374692043628,16.576603513561924,489.69676190095845,11.42939338810838,32.86325532965087,6.550676079597266,0.45084808313684444,coral,sí,moluscos,profundo,sí,18.336982600140878,azul,salobre,sonar,femenino,17,en peligro,6,sí,algas
Tiburón Blanco,19.9075634889698,-149.77742008686462,2022-10-31,86.47822329491788,34.835003594147636,160.17960619514793,24.410242288159967,36.33511438074979,2.170154894174763,1.4334617468457895,lodo,no,peces pequeños,arrecife,no,21.490222386764987,azul,salobre,visual,masculino,10,en peligro,6,sí,crustáceos
Salmón,-37.45847477281703,-46.18400191436538,2022-11-05,22.59138318263509,9.78959247336733,86.64349201300593,17.863328027321067,30.968736162483886,9.825317900199636,1.6961579650453218,coral,no,moluscos,pelágico,sí,22.085156942955145,verde,salada,red,femenino,9,en peligro,4,no,crustáceos
Tiburón Blanco,46.74541207172767,-27.195841906170244,2023-03-10,41.87584504123641,6.83397808700463,283.5210032069844,27.379213377047964,30.534993542605836,4.536331192799686,1.6417791948285898,roca,no,moluscos,arrecife,sí,6.8502461435631865,verde,salobre,sonar,femenino,7,vulnerable,2,sí,plancton
Pez Espada,27.89855019715401,165.69144390847487,2023-01-01,34.34366230196015,46.30243993085194,397.73821551699115,19.22250293483659,36.9612516037116,4.951494563753507,2.827133974874762,roca,no,crustáceos,costero,no,13.228327892744637,gris,salobre,visual,masculino,26,vulnerable,2,no,algas
Pez Espada,-20.183694783322615,23.579029874554436,2023-01-27,21.836904526795863,32.30551836186844,474.78804974283656,9.107616922732714,39.45610296465112,9.285148854841882,2.113779222218595,arena,sí,crustáceos,pelágico,sí,4.127283170354152,rojo,salada,sonar,femenino,47,crítico,3,sí,plancton
Tiburón Blanco,-45.74524307293644,50.70464384271898,2022-10-21,149.99955894216254,40.93888839101262,347.1434528314661,29.82369318623629,37.437260528523296,9.024091372822468,1.4489040983999242,lodo,no,moluscos,costero,sí,0.5549344933512442,rojo,salobre,visual,masculino,10,crítico,3,sí,peces pequeños
Pez Espada,21.130317237892612,101.52128916074662,2023-02-08,192.0920167885509,26.869302087926656,168.6006845037996,17.54914847513237,32.49859646500107,7.480180004030146,2.165785322902409,lodo,sí,peces pequeños,pelágico,sí,3.6488438756285118,gris,salada,red,masculino,46,crítico,5,sí,moluscos
Pez Payaso,23.435904496983312,24.55288819572195,2023-06-27,22.0102877537867,8.158905165065208,247.67873276271018,11.267701305045488,33.621557717738504,2.081817009066243,1.1086789844370804,coral,no,peces pequeños,profundo,sí,20.65686955492227,verde,dulce,sonar,masculino,12,vulnerable,5,sí,plancton
Pez Payaso,46.36226105275766,35.4544593057943,2023-05-16,40.28430832318352,19.144431656001775,380.83909235622554,13.2320773895271,32.03377399645972,2.0286908352480086,2.4178936623912985,arena,no,peces pequeños,costero,sí,12.654846416081591,azul,salobre,red,masculino,2,no amenazado,5,no,peces pequeños
Pez Espada,-24.6294442424835,-91.68199295954209,2023-05-05,174.92165468297682,44.142019171005764,394.17827941020306,8.030854744312574,36.8409360281349,3.425979621036463,2.6575944082582947,coral,sí,plancton,arrecife,no,6.801759832097911,gris,salada,red,indeterminado,36,crítico,4,sí,peces pequeños
Bacalao,-41.727490979577624,-158.80802127794078,2023-06-23,143.93040490572346,1.2725255910756705,38.144187235857224,6.848504318660329,32.37346746585534,8.100223759932977,2.846508366405318,roca,no,moluscos,pelágico,no,24.823337079153845,amarillo,salobre,visual,indeterminado,3,no amenazado,3,no,peces pequeños
Tiburón Blanco,41.51347577184326,79.69891647925283,2023-06-27,92.84787136933453,10.755292786233236,307.2560906878992,16.264156837260934,35.713002675737236,8.679638412923463,0.19909453497044682,roca,no,crustáceos,arrecife,sí,8.482780110013017,azul,dulce,visual,masculino,31,crítico,4,no,crustáceos
Pez Espada,-24.13509653872248,125.52649104759337,2022-11-17,198.70337314411677,13.037686604669656,483.7176560017746,28.796827989712895,38.3946808554669,3.7983687634019274,0.9393466854896695,arena,sí,plancton,arrecife,no,13.562177382149947,verde,salada,sonar,masculino,21,crítico,5,sí,moluscos
Tiburón Blanco,22.153144732388185,-31.679934002962625,2023-03-06,123.2518415221991,13.518290882206468,392.8430937161175,8.074440634279178,35.16410078343892,2.629584733083785,0.5794869010562018,lodo,sí,plancton,profundo,no,15.064080443654618,gris,salobre,visual,masculino,2,vulnerable,4,no,moluscos
Pez Espada,-43.934036217232205,17.60920316935551,2023-05-31,140.52782229489708,5.380041396707488,4.654070138743924,27.568105130600042,35.93485137691035,5.414685305717657,2.033646379226111,arena,no,plancton,profundo,no,5.16456668299587,verde,salada,sonar,masculino,43,vulnerable,5,no,peces pequeños
Pez Payaso,26.0584804976167,-69.3773181591467,2023-06-01,137.5717460303923,42.486874826790476,113.24584348432262,24.91836081489124,39.68133605027095,9.431224668550794,0.8409414639787549,lodo,sí,moluscos,pelágico,no,5.204841685191822,gris,dulce,sonar,indeterminado,30,vulnerable,3,sí,plancton
Bacalao,-37.29741028628596,-17.920586352335505,2022-12-12,60.086293416000935,8.395939040213278,223.05937935576816,25.16066198299234,33.19203182044034,6.1959098427731,1.4406292420371665,coral,sí,peces pequeños,profundo,sí,23.920563760735952,verde,salobre,red,masculino,2,crítico,6,no,peces pequeños
Tiburón Blanco,19.55863480416035,-104.79969854407616,2023-01-27,107.86239375994859,41.56888209753827,353.4284646105057,22.74883379905639,37.974206945554315,7.863588162454381,2.37764062808793,lodo,sí,plancton,pelágico,sí,12.610013602590197,amarillo,salada,sonar,femenino,41,en peligro,7,sí,algas
Bacalao,3.234304785340484,93.55925091778596,2022-11-14,58.95403373905859,18.075557994432597,278.06810962472593,19.7958918081309,36.8680978678412,7.66820869589969,2.5674418089297375,arena,sí,moluscos,pelágico,sí,7.9742336441807415,gris,dulce,visual,masculino,23,vulnerable,3,sí,algas
Pez Payaso,45.54881304672604,-2.911756400965743,2023-04-12,111.70361543737225,23.137245536556033,39.58660124450928,8.03468516596288,31.1316579154346,8.833278299870113,1.853724340776536,coral,no,plancton,profundo,no,4.195647378469229,gris,salada,sonar,indeterminado,2,vulnerable,3,no,plancton
Salmón,-46.3082356922657,16.976359155988405,2022-10-06,25.540619385549114,23.411116560445606,369.39602286128445,19.391317812841553,39.89753288477903,9.873693550965399,1.4088143518864333,coral,sí,moluscos,costero,no,1.4868221863026845,verde,dulce,visual,femenino,43,no amenazado,4,no,algas
Salmón,-20.795125419994186,-166.64829182595966,2023-05-15,88.75265183330464,35.8008666999047,419.51812725796594,13.799440195141958,36.89578897515072,9.842386677591563,0.2842879098510155,coral,sí,plancton,arrecife,sí,23.5755880768766,gris,salada,sonar,masculino,3,en peligro,3,no,moluscos
Tiburón Blanco,-43.04910826657562,44.063421225605055,2023-07-04,86.99781311992433,36.69934178741155,103.67315506073157,7.632609041170319,30.139398755753714,6.320309718572027,2.2382942518673956,arena,no,peces pequeños,pelágico,no,6.214023102772577,rojo,salada,sonar,femenino,1,no amenazado,5,no,algas
Pez Payaso,37.919763523971895,-107.04390767719579,2023-06-27,72.49351193332845,32.214057387832824,34.64439292230899,25.09569904165674,37.223499240069344,4.667894817839203,2.1618293022480644,arena,sí,plancton,arrecife,sí,11.783273091973385,gris,salobre,sonar,masculino,1,vulnerable,2,no,plancton
Tiburón Blanco,9.390115366110777,-41.97792802864603,2023-04-13,34.261209589742684,38.80153993578281,395.6878026704364,18.663715678382196,31.33892163335025,8.305313191105663,0.7841578506640643,arena,no,peces pequeños,costero,no,1.3974231662706824,verde,salobre,sonar,indeterminado,13,crítico,3,sí,crustáceos
Tiburón Blanco,3.4969612357898967,-31.42234796549684,2022-11-25,158.77407084723848,0.9110073620544038,320.58273084107196,23.623881987505616,32.93310172589053,7.620545998049192,2.2145546792033075,lodo,sí,plancton,arrecife,sí,19.986567046103577,rojo,salobre,red,femenino,27,en peligro,6,no,plancton
Tiburón Blanco,-36.85421078836902,-18.456264904287366,2023-08-04,95.68187557184577,25.488116344355593,401.9485089224302,16.987752131437187,33.483735745139754,8.2695733138715,0.7704420480425209,arena,sí,moluscos,arrecife,sí,7.423426804174523,gris,dulce,sonar,masculino,9,vulnerable,3,no,peces pequeños
Bacalao,-1.096774268694908,-98.12289991868522,2023-01-22,166.51517217702383,26.439254528971006,283.7317833134283,18.792929864127004,33.09766072803377,4.399889143823563,2.057602654581681,coral,no,crustáceos,costero,no,23.95086651809144,rojo,salada,visual,masculino,17,vulnerable,5,no,crustáceos
Pez Espada,-10.12963448241846,126.0396808976306,2022-10-31,170.4309028258806,12.347322124097028,214.84040876087906,22.80858027937371,37.44449172708929,6.665077842909202,0.5272671421682237,arena,no,peces pequeños,costero,sí,20.503392624723645,azul,salada,red,masculino,27,vulnerable,3,no,plancton
Pez Payaso,-18.424813186097676,-25.973945746335886,2022-09-11,58.44753018232214,28.04035995088597,481.57577873976913,11.173671815944598,37.53265097001369,3.4816137184135174,2.7456624277287096,roca,no,crustáceos,profundo,no,21.303092418828577,rojo,salobre,visual,femenino,48,crítico,7,sí,crustáceos
Bacalao,27.21889554985944,40.368404846974045,2023-02-07,95.8394204837883,23.62428980083683,390.1999179053574,26.176212187274565,35.284692622217406,3.7560687217457254,1.2543389469054678,coral,sí,crustáceos,arrecife,sí,5.530189337407862,amarillo,salada,red,masculino,30,no amenazado,3,sí,moluscos
Pez Espada,-43.87239601665552,41.01751644975829,2023-08-05,149.77532093762636,23.869559280627858,206.54620687826608,15.523708684504971,35.67018905588923,4.953777208903739,1.8485924970548542,coral,no,moluscos,costero,no,5.182522566363707,rojo,salada,sonar,femenino,13,vulnerable,4,no,moluscos
Tiburón Blanco,14.66857273622017,38.514482791691506,2022-10-25,109.90930766148138,6.363301285719355,453.8515251000107,22.71223373760343,33.13608871361577,7.684136569040215,0.6993950227374556,arena,sí,plancton,arrecife,no,15.460150791427358,amarillo,dulce,sonar,masculino,39,vulnerable,2,sí,peces pequeños
Salmón,32.29930312022118,21.354483221854963,2023-07-17,173.9122814725348,22.045495645878482,496.7561238378655,13.152004604452715,30.232035381134065,4.435977200627413,2.571632299616302,roca,sí,moluscos,pelágico,no,3.471697287103718,gris,salada,sonar,femenino,40,crítico,5,no,plancton
Bacalao,40.73072828603243,116.14526937532389,2022-10-23,122.88242138841316,38.43832106331663,154.81002060346006,22.561870126708175,33.5171901879254,4.628060942885362,2.9078931208565018,roca,sí,plancton,arrecife,sí,24.028130488092685,gris,salada,red,indeterminado,40,crítico,4,sí,plancton
Pez Payaso,24.59165947554102,112.5424129489881,2023-08-09,133.324574214542,20.794504565392188,446.3459176602055,6.088029750002775,30.094218077931025,8.39304313917594,0.9847498520710953,arena,no,crustáceos,pelágico,no,2.842523129451687,verde,salada,sonar,femenino,20,crítico,4,no,plancton
Pez Payaso,-21.754432114178446,-29.82795386225075,2023-03-09,161.66422361804692,24.631171965567987,23.65333953653181,28.231545782744625,38.64789270456251,9.306604153111266,0.6927520158624724,lodo,no,plancton,arrecife,sí,17.68261783794927,verde,dulce,visual,masculino,9,vulnerable,4,sí,plancton
Pez Espada,10.050746052370343,48.904577327023816,2023-03-02,41.99997937313203,48.392260379403226,107.96015228543297,24.672367737673884,36.40773316821236,8.719937521194517,1.656670204398818,coral,no,moluscos,costero,no,4.5143892590821695,gris,dulce,red,indeterminado,40,en peligro,7,no,peces pequeños
Bacalao,-35.85963890856448,-142.98147197039276,2023-02-02,125.16468282524984,43.65332207034201,81.29522405361676,21.620139134172586,39.792715799170054,3.478494634956382,2.878098262053333,lodo,sí,crustáceos,pelágico,sí,15.723093458206792,azul,dulce,visual,indeterminado,45,no amenazado,5,no,peces pequeños
Tiburón Blanco,-38.2939376255224,-147.32183582339397,2023-08-08,35.37737637754657,46.47065778890961,178.94019654866136,13.097053606334997,31.82918886088988,5.661870176455814,2.313284335005983,lodo,no,moluscos,pelágico,sí,21.734097555742796,verde,salobre,visual,indeterminado,3,en peligro,4,no,peces pequeños
Pez Espada,13.862414213851459,-7.230094012345717,2023-02-22,66.89920223666695,4.344989260812804,281.74866645075207,26.064688286329332,36.578261998029625,7.625435582400464,2.952873983021537,lodo,no,plancton,costero,sí,5.556209644451086,amarillo,salada,red,indeterminado,34,en peligro,3,no,peces pequeños
Pez Payaso,35.110765458420275,144.0734484981677,2022-09-18,58.262907156424184,31.119743493127157,360.2699443188737,24.19214883283168,31.87923502135012,7.697379085682165,2.6389029069666274,roca,no,plancton,profundo,no,3.6369653190547933,amarillo,salobre,sonar,masculino,48,en peligro,7,sí,algas
Bacalao,-43.27518743003811,53.9998929085304,2023-07-02,122.07369631913129,11.558887792730545,451.4990947864042,16.327112140088236,36.38980228285509,5.17471167165719,2.0907579513438885,lodo,sí,plancton,costero,no,15.967150884103194,rojo,salada,visual,masculino,9,en peligro,7,no,peces pequeños
Salmón,-39.399626786670126,60.9179121531339,2023-03-24,171.9024281102815,20.51006082098482,80.1152689527672,9.936245859886624,34.917813423429465,5.36425574098245,0.6354043385837967,arena,no,moluscos,arrecife,sí,2.8745020915114776,gris,salobre,sonar,masculino,38,en peligro,2,no,moluscos
